Date,Close-Last,Volume,Open,High,Low
2023-02-24,110.75,14351040,109.33,110.96,109.02
2023-02-27,110.55,11710450,110.8,111.26,109.9601
2023-02-28,109.91,18107030,111.24,111.36,109.22
2023-03-01,110.89,13199960,109.31,111.86,109.24
2023-03-02,111.4,10343080,110.615,111.695,110.17
2023-03-03,112.81,13006710,110.05,113.37,109.95
2023-03-06,113.81,14347410,111.99,113.84,111.87
2023-03-07,111.61,11525290,112.81,113.17,111.17
2023-03-08,109.98,13509820,111.23,112.42,109.065
2023-03-09,109.13,12961240,110.87,112.23,109.03
2023-03-10,107.78,15795670,109.56,111.035,107.15
2023-03-13,106.54,20745630,105.34,107.86,103.72
2023-03-14,106.94,18263510,106.35,109.01,104.96
2023-03-15,101.62,25733780,102.82,104.2,100.2203
2023-03-16,101.03,27476130,99.11,101.68,98.02
2023-03-17,99.84,43199470,100.6,101.6149,99.14
2023-03-20,102.45,32042110,99.63,102.48,99.5
2023-03-21,107.04,31592310,104.17,107.28,104.13
2023-03-22,104.59,14952670,106.8,107.175,104.56
2023-03-23,103.41,14385870,105.36,106.34,102.44
2023-03-24,103.53,13405810,101.47,103.85,100.9132
2023-03-27,105.8,14805910,104.74,106.48,103.91
2023-03-28,107.12,11047590,105.44,107.65,105.19
2023-03-29,108.96,14219120,108.06,109.16,107.49
2023-03-30,109.49,11578170,109.55,109.57,108.52
2023-03-31,109.66,14417960,109.68,110.17,109.0499
2023-04-03,116.13,28087680,113.39,116.85,113.12
2023-04-04,115.02,16365490,116.26,116.7,114.17
2023-04-05,116.99,16479470,115.35,117,114.31
2023-04-06,115.05,15777960,116.86,117.18,114.77
2023-04-10,114.54,13006550,114.78,116.18,114.17
2023-04-11,115.35,11758460,114.96,116.1999,114.38
2023-04-12,115.23,10919020,116.16,116.59,114.93
2023-04-13,115.77,12399650,114.6,115.89,114.13
2023-04-14,116.05,11530830,115.9,116.66,115.12
2023-04-17,114.7,13260350,115.49,116.51,114.42
2023-04-18,116.94,17436140,114.39,117.21,114.3
2023-04-19,116.57,10682610,116.08,116.9,115.77
2023-04-20,115.64,17038750,115.125,115.68,113.2298
2023-04-21,116.01,14315330,116.49,116.88,115.26
2023-04-24,118.2,15831310,115.92,118.885,115.88
2023-04-25,116.52,12179830,117.55,117.74,115.63
2023-04-26,115.45,15566090,116.03,117.09,114.68
2023-04-27,116.83,16279190,115.62,117.01,114.8818
2023-04-28,118.34,24381950,117.25,119.92,116.83
2023-05-01,114.67,17354990,115.99,117.3,114.45
2023-05-02,110.1,24324100,113.94,113.94,109.29
2023-05-03,107.93,16212340,109.08,109.81,107.755
2023-05-04,106.04,17177150,107.9,108.75,105.91
2023-05-05,108.68,14968200,108.55,109.43,107.53
2023-05-08,109.11,11187750,110.5,110.97,109.04
2023-05-09,109.14,11370770,108.34,110.23,108.21
2023-05-10,107.74,14884790,109.74,110.01,106.71
2023-05-11,105.79,17165900,106.49,106.82,104.933
2023-05-12,105.78,12613250,106.31,107.01,104.775
2023-05-15,105.07,13715580,105.51,105.925,104.58
2023-05-16,102.52,14800200,104.63,104.81,102.02
2023-05-17,104.82,14064740,103.39,105.23,102.85
2023-05-18,105.77,12005610,104.55,105.91,104.13
2023-05-19,106.26,13359630,106.57,107.05,105.82
2023-05-22,104.97,12882000,105.84,107.04,104.88
2023-05-23,106.4,14394440,105.99,108.22,105.75
2023-05-24,107.59,16340290,107.38,108.51,106.73
2023-05-25,105.66,14316460,105.94,106.43,104.71
2023-05-26,104.97,12370330,106.47,106.95,104.8327
2023-05-30,104.04,11938030,103.29,104.12,102.61
2023-05-31,102.18,24926120,102.29,103.04,101.74
2023-06-01,103.36,13551940,101.75,105.58,101.26
2023-06-02,105.76,14112040,105.16,106.13,104.53
2023-06-05,105.29,10628000,107.19,107.025,105.09
2023-06-06,106.15,12209770,104.15,106.27,103.98
2023-06-07,108.53,16027090,106.79,108.89,106.73
2023-06-08,108.19,13517920,108.77,109.14,105.9
2023-06-09,107.39,12252530,108.455,108.61,107.16
2023-06-12,106.42,14115160,105.81,107.06,105.555
2023-06-13,106.44,13533780,107.38,108.34,106.275
2023-06-14,105.16,16627680,107.45,108.11,104.39
2023-06-15,105.89,16224120,105.5,107.03,105.44
2023-06-16,105.13,43128870,106.36,106.77,104.955
2023-06-20,102.72,17519380,104.68,104.77,102.12
2023-06-21,103.87,13285740,102.5,104.63,102.33
2023-06-22,103.3,12458810,102.84,103.885,102.65
2023-06-23,102.4,17933600,102.59,102.82,101.62
2023-06-26,104.29,14283410,102.2,104.905,102.2
2023-06-27,104.55,13227490,104.045,104.61,103.27
2023-06-28,105.4,13084060,104.305,105.82,103.2
2023-06-29,106.7,11364440,105.66,106.73,105.13
2023-06-30,107.25,13544660,107.32,107.875,106.8101
2023-07-03,107.46,7396992,107.49,108.46,107.07
2023-07-05,106.91,12491210,107.63,107.92,106.1
2023-07-06,102.92,17964880,105.09,105.72,102.43
2023-07-07,103.16,21929160,101.92,104,101.56
2023-07-10,104.69,14877620,102.97,104.75,102.75
2023-07-11,105.97,12581080,105.26,106.16,104.81
2023-07-12,106.49,13238240,107,107.65,106.13
2023-07-13,104.54,26826840,105.97,106.23,103.32
2023-07-14,100.94,28181920,104.05,104.05,100.53
2023-07-17,101.38,18055850,100.72,101.665,100.22
2023-07-18,100.92,24617800,100.92,102.2,100.34
2023-07-19,101.62,15556540,101.05,102.4,100.8
2023-07-20,103.41,15740200,102.535,103.66,102.36
2023-07-21,103.89,17121490,104.16,104.38,103.26
2023-07-24,105.52,15090860,104.36,106.16,103.96
2023-07-25,105.68,14116080,105.06,106.0901,104.54
2023-07-26,105.09,15159620,105.11,105.72,104.6391
2023-07-27,105.42,17677890,106,106.99,104.74
2023-07-28,104.16,17571680,105.11,105.16,102.32
2023-07-31,107.24,24200300,105.19,107.86,105.19
2023-08-01,106.62,14212940,106.95,107.32,105.53
2023-08-02,105.29,13489810,106.26,106.375,104.57
2023-08-03,107.12,16283110,105.89,107.88,105.3
2023-08-04,107.42,14279630,107.96,109.24,107.33
2023-08-07,107.2,12410830,107.9,108.42,106.505
2023-08-08,107.73,14065570,106.04,107.75,104.835
2023-08-09,109.56,19919600,108.71,110.415,108.31
2023-08-10,110.12,15837170,110.19,111.63,109.44
2023-08-11,111.83,14047040,110.37,112.07,110.05
2023-08-14,111.92,12973380,111.68,111.98,110.78
2023-08-15,108.16,14909580,110.745,110.86,107.965
2023-08-16,106.34,13695120,108.28,109.33,106.275
2023-08-17,108.4,16709540,107.42,110.145,107.42
2023-08-18,110.04,16223950,107.64,110.195,107.62
2023-08-21,108.71,11092380,110.36,110.9793,108.1416
2023-08-22,108.1,10520840,109.17,109.72,107.95
2023-08-23,107.15,11435550,107.04,107.3,105.72
2023-08-24,106.35,10818480,106.42,107.765,106.07
2023-08-25,108.25,13579300,107.43,108.93,106.62
2023-08-28,109.16,10382120,108.45,110.04,108.44
2023-08-29,109.81,9665010,109.66,110.02,108.42
2023-08-30,110.88,11922060,110.44,111.14,109.98
2023-08-31,111.19,17479830,111.12,111.4166,110.615
2023-09-01,113.52,14843480,112.2,113.82,112.2
2023-09-05,113.53,18304010,114.1,115.825,113.5
2023-09-06,114.51,13325540,113.48,114.59,113.23
2023-09-07,113.95,13248540,114.65,115.85,113.7
2023-09-08,115.61,14286480,114.53,116.05,114.32
2023-09-11,114.16,14383560,116.18,116.68,113.565
2023-09-12,117.49,20145760,115.34,117.665,115.27
2023-09-13,116.44,13472800,117.41,117.96,115.9
2023-09-14,118.52,15210700,117.55,118.66,117.33
2023-09-15,116.7,34568390,117.9,118.51,116.5
2023-09-18,117.64,14045310,117.53,118.24,116.7
2023-09-19,117.33,12569720,118.62,118.84,116.61
2023-09-20,116.4,11883210,116.54,118.02,116.32
2023-09-21,114.76,14409640,116.98,117.37,114.6
2023-09-22,114.94,13200210,115.705,116.68,114.805
2023-09-25,116.23,11316010,115.09,116.645,114.83
2023-09-26,116.41,11805430,115.5,116.73,115.37
2023-09-27,120.2,23976160,117.89,120.5,117.4
2023-09-28,119.47,16808120,119.98,120.7,118.19
2023-09-29,117.58,18813570,119.1,119.18,116.733
2023-10-02,115.63,14395000,117.53,117.79,114.55
2023-10-03,115.83,13297060,115.44,116.44,115.0341
2023-10-04,111.5,19622230,114.05,114.09,110.5018
2023-10-05,108.99,20128780,109.8,110.9,108.7
2023-10-06,107.17,25367470,105.73,108.27,105.11
2023-10-09,110.92,22369890,110.44,112.07,109.52
2023-10-10,110.45,13891950,111.02,111.45,110.12
2023-10-11,106.49,57939020,106.96,107.17,104.83
2023-10-12,106.47,31182960,107.59,107.84,106.09
2023-10-13,109.87,30290330,108.03,110.2,107.84
2023-10-16,109.95,18452000,110.5,110.68,109.13
2023-10-17,111.39,19775440,109.73,111.8,109.68
2023-10-18,112.95,23380270,111.82,113.39,111.7
2023-10-19,113.02,20972490,112.72,113.965,111.325
2023-10-20,111.08,22445270,112.92,113.32,110.79
2023-10-23,109.45,18184950,110.63,110.96,108.675
2023-10-24,108.39,16786110,109.7,109.82,108.12
2023-10-25,108.59,22047320,108.52,109.5,108.13
2023-10-26,107.6,18768290,107.45,108.34,106.495
2023-10-27,105.55,23092020,108.89,109.86,104.96
2023-10-30,105.88,19379920,105.74,106.42,105.2122
2023-10-31,105.85,22185150,105.58,106.16,104.54
2023-11-01,105.64,28984870,106.53,107.165,105.46
2023-11-02,109.11,25212690,105.88,109.19,105.5
2023-11-03,107.78,30555550,108.4,108.78,106.54
2023-11-06,105.87,19097270,108.17,108.27,105.77
2023-11-07,104.21,20272490,104.47,104.86,103.29
2023-11-08,102.93,19184070,103.73,104.9,102.89
2023-11-09,102.96,18380540,103.67,103.97,102.855
2023-11-10,103.75,17831340,103.93,104.41,102.905
2023-11-13,104.84,15308380,104.05,105.135,103.805
2023-11-14,104.29,18260520,104.3,104.815,103.87
2023-11-15,103.66,20137560,103.96,105.15,103.5
2023-11-16,102.46,22469070,102.9,103.27,101.15
2023-11-17,104.96,22991820,103.06,105.43,102.75
2023-11-20,104.5,17464020,105.38,105.88,104.43
2023-11-21,104.46,14988980,104.21,104.695,103.215
2023-11-22,104.01,18073240,102.58,104.12,101.94
2023-11-24,104.57,9480768,104.02,105.465,103.91
2023-11-27,103.96,18013520,104.1,104.4,103.18
2023-11-28,103.9,20629510,104.24,104.91,103.88
2023-11-29,102.34,26802090,104.27,104.58,101.64
2023-11-30,102.74,29254690,103.11,104.4778,101.81
2023-12-01,102.99,17845280,102.5,104.22,102.22
2023-12-04,102.43,21523940,102.13,103.36,101.59
2023-12-05,100.44,22250250,102.27,102.34,100.29
2023-12-06,99.11,31154790,100,100.72,98.34
2023-12-07,98.42,29990730,99.86,100.835,98.09
2023-12-08,99.55,22074950,99.02,99.7867,98.75
2023-12-11,99.62,22252250,99.8,99.86,98.58
2023-12-12,98.05,26083960,98.68,98.68,97.48
2023-12-13,98.92,19915440,98.04,99.03,97.655
2023-12-14,101.58,26165650,99.85,102.135,99.72
2023-12-15,100.9,55527020,100.59,101,100.31
2023-12-18,101.65,21610430,102.13,103.11,101.52
2023-12-19,102.99,18904660,102,103.19,101.79
2023-12-20,101.27,20988860,103.5,103.94,101.125
2023-12-21,101.73,19250930,101.47,102.005,100.805
2023-12-22,101.91,12927830,102.31,102.94,101.82
2023-12-26,102.14,16835140,102.74,103.03,102.115
2023-12-27,101.66,14558830,102.04,102.55,101.335
2023-12-28,100.19,16329250,101.39,101.61,100.13
2023-12-29,99.98,17746410,100.37,100.59,99.62
2024-01-02,102.36,23483050,100.92,103.1,100.85
2024-01-03,103.22,23490780,102.27,103.62,101.66
2024-01-04,102.32,19395150,104.08,104.57,102.05
2024-01-05,102.63,15827390,103.17,103.3987,102.125
2024-01-08,100.92,23370130,100.73,101.04,98.9
2024-01-09,99.67,19496650,101.29,101.29,99.19
2024-01-10,98.69,18206090,99.8,99.8,98.16
2024-01-11,98.67,15833360,99.04,99.5,98.56
2024-01-12,99.95,18041680,100.14,100.65,99.1703
2024-01-16,97.69,20235700,99.82,100.01,97.53
2024-01-17,96.98,18384020,96.6,97.96,96.58
2024-01-18,96.8,20940280,97,97.09,95.82
2024-01-19,96.95,20088430,96.72,97.0156,96.41
2024-01-22,96.82,19955950,96.7,97.095,95.77
2024-01-23,97.91,15863430,96.81,98.5,96.73
2024-01-24,99.6,17330650,98.32,99.65,97.74
2024-01-25,102.13,22089510,100.31,102.18,99.615
2024-01-26,103,20817240,101.97,103.08,101.1901
2024-01-29,103.13,18317550,102.98,103.2,101.86
2024-01-30,104.85,19610930,102.41,104.88,102.1
2024-01-31,102.81,22415290,104.74,104.88,102.7714
2024-02-01,102.39,19240690,103.57,104.01,101.62
2024-02-02,101.97,21973410,103.75,104,101.611
2024-02-05,101.55,17190890,101.45,102.38,100.5
2024-02-06,102.25,13353290,102.07,103.04,101.57
2024-02-07,102.22,13826830,102.25,102.73,101.18
2024-02-08,103.97,19636900,102.34,104.42,102.11
2024-02-09,101.77,20410510,104.1,104.84,101.7
2024-02-12,103.17,18173060,102.16,103.4,102
2024-02-13,101.34,18917430,102.76,103.09,100.6
2024-02-14,100.84,17651250,101.87,102.615,100.42
2024-02-15,103.73,23196310,100.6,103.935,100.6
2024-02-16,103.73,20151430,104.01,104.63,103.52
2024-02-20,102.75,17650010,103.84,104.12,102.645
2024-02-21,104.85,20999190,103.02,104.98,102.99
2024-02-22,104.76,20470670,104.16,105.41,103.45
2024-02-23,103.84,15975890,103.88,104.09,102.88
2024-02-26,104.25,13360800,103.72,104.935,103.05
2024-02-27,104.03,16359980,104.68,105.15,103.85
2024-02-28,104.32,14810490,104.47,105.43,104
2024-02-29,104.52,17566070,104.675,105.07,104.215
2024-03-01,105.84,18460120,105.72,106.39,105.375
2024-03-04,104.36,18137990,105.66,105.85,104.03
2024-03-05,105.64,19952710,104.53,106.27,104.32
2024-03-06,106.77,20472790,106.62,107.57,106.15
2024-03-07,107.37,15195410,106.6,107.98,106.6
2024-03-08,108.38,16281470,107.23,108.4,106.77
2024-03-11,109.02,17577290,108.25,109.12,107.34
2024-03-12,108.32,14957250,109.06,109.28,108.025
2024-03-13,109.53,17122240,109.14,110.35,109.1101
2024-03-14,111.47,22121010,109.83,111.55,109.69
2024-03-15,111.27,38264400,110.85,112.3,110.85
2024-03-18,112.3,16770460,111.79,112.86,111.1
2024-03-19,113.09,14878760,112.22,113.485,112.06
2024-03-20,112.99,16119700,112.72,113.4,112.13
2024-03-21,113.49,14878020,112.92,113.91,112.57
2024-03-22,113.49,14701930,113.48,113.685,112.8239
2024-03-25,114.65,14011730,113.83,115.775,113.83
2024-03-26,113.79,13152290,114.66,114.98,113.41
2024-03-27,114.97,12415670,113.48,115.06,113.41
2024-03-28,116.24,18482060,115.53,116.45,115.06
2024-04-01,116.99,13817000,116.41,117.24,115.38
2024-04-02,119.28,19919640,117.92,119.6,117.33
2024-04-03,119.3,16504310,119.48,119.7479,118.73
2024-04-04,119.72,18467360,119.05,119.88,118.64
2024-04-05,121.37,21720590,119.98,122.15,119.64
2024-04-08,120.55,17513940,121.08,121.735,120.205
2024-04-09,121.18,14135720,121,121.6492,120.34
2024-04-10,122.2,17409180,121.22,122.47,120.73
2024-04-11,121.79,17555870,122.69,122.69,120.34
2024-04-12,120.37,21556220,122.95,123.75,119.67
2024-04-15,119.68,15029530,121.09,121.69,119.45
2024-04-16,118.69,18082230,119.555,120.22,117.92
2024-04-17,118.63,14538580,118.55,119.35,117.12
2024-04-18,118.52,13821360,119,119.72,117.97
2024-04-19,119.88,21572370,119.155,120.925,118.95
2024-04-22,120.56,16340690,119.26,121.565,118.43
2024-04-23,121.03,13929820,120,121.06,119.45
2024-04-24,121.05,12101160,120.3,121.255,119.39
2024-04-25,121.33,16041030,121.03,121.76,119.4
2024-04-26,117.96,27289470,119,119.1,116.22
2024-04-29,119.64,17343760,117.76,120.05,117.76
2024-04-30,118.27,21083290,119.11,120.2,117.98
2024-05-01,116.03,27789760,118.28,118.47,115.66
2024-05-02,116.24,25513650,116.26,117.26,115.9
2024-05-03,116,28023310,116,116.07,114.13
2024-05-06,116.75,31401260,116.67,118.34,116.4
2024-05-07,116.17,30121970,117.28,117.58,115.93
2024-05-08,116.15,18957170,115.71,116.9542,115.41
2024-05-09,118.44,17563980,116.2,118.53,116.19
2024-05-10,117.96,13648130,118.54,118.66,117.58
2024-05-13,117.91,15060620,118.42,119.04,117.12
2024-05-14,117.67,15079130,116.79,117.74,116.48
2024-05-15,118.58,18244300,117.61,118.84,116.08
2024-05-16,117.87,15745200,118.54,119.3,117.54
2024-05-17,119.64,15104470,118.3,119.83,117.96
2024-05-20,118.67,11551250,119.73,119.89,118.55
2024-05-21,117.85,14494980,118.4,119.45,117.78
2024-05-22,115.48,17879250,117.46,117.46,114.96
2024-05-23,113.51,15979840,115.6,117.51,113.36
2024-05-24,113.42,12212950,114.84,115.08,113.035
2024-05-28,114.86,13978310,113.52,115.11,113.07
2024-05-29,113.63,13902000,114.525,114.545,112.81
2024-05-30,113.99,14691980,113.27,114.13,112.955
2024-05-31,117.26,29037380,114.12,117.49,113.99
2024-06-03,114.45,19589340,116.3,116.36,113.76
2024-06-04,112.67,19412240,113,113.09,110.92
2024-06-05,113.12,14863520,112.89,113.19,111.48
2024-06-06,113.97,13154090,112.75,114.04,112.11
2024-06-07,112.75,13289200,113.79,114.895,112.6735
2024-06-10,113.08,15245230,113.06,114.2199,112.7
2024-06-11,112.17,12462400,112.49,112.6701,111.31
2024-06-12,110.93,13606790,113.3,113.3,110.54
2024-06-13,110.04,14466870,110.84,110.86,109.72
2024-06-14,109.11,13313430,110.02,110.207,108.59
2024-06-17,108.36,21147940,109.17,109.46,108.18
2024-06-18,109.38,17762920,109.03,110.72,108.8
2024-06-20,111.74,17433190,109.91,112.62,109.59
2024-06-21,110.76,52220570,111.9,112.695,110.76
2024-06-24,114.05,16266690,111.64,114.525,111.64
2024-06-25,114.37,16213680,114.11,114.55,113.455
2024-06-26,114.41,15771750,114.39,114.815,113.14
2024-06-27,114.9,16812730,114.99,114.99,114.11
2024-06-28,115.12,24565910,115.86,116.54,114.675
2024-07-01,114.96,11972880,115.71,116.74,114.53
2024-07-02,114.18,13326700,115.9,115.94,113.49
2024-07-03,114.76,7732928,114.27,115.66,114.27
2024-07-05,113.37,12630990,114.61,114.63,112.685
2024-07-08,112.18,13350550,112.39,113.55,111.42
2024-07-09,110.94,11729090,111.11,112.54,110.62
2024-07-10,111.92,10004090,110.92,111.96,110.42
2024-07-11,113.25,13084880,111.43,113.315,110.93
2024-07-12,113.27,11684950,113.99,114.15,112.63
2024-07-15,115.21,13032500,114.27,116.16,113.575
2024-07-16,116.04,13614050,114.35,116.35,113.71
2024-07-17,117.64,13602770,116.74,118.175,116.55
2024-07-18,118.8,13033560,117.95,119.92,117.435
2024-07-19,116.07,16157710,118.59,118.8793,115.87
2024-07-22,115.27,12065880,115.18,115.94,114.58
2024-07-23,113.41,11251730,114.81,115.17,113.17
2024-07-24,115.01,14925180,113.765,115.2,113.065
2024-07-25,117.43,17021700,115.17,118.03,114.56
2024-07-26,117.33,11252480,116.77,118.03,116.47
2024-07-29,116.1,8861806,117.32,117.39,115.38
2024-07-30,118.17,12483860,116.36,118.595,116.23
2024-07-31,118.59,15137710,119.64,119.76,118.56
2024-08-01,116.95,15051480,118.35,119.49,116.36
2024-08-02,116.88,20403770,115.97,118.87,115.42
2024-08-05,114.77,18025860,115.54,116.03,113.25
2024-08-06,114.16,13647780,114.45,115.63,113.63
2024-08-07,115.68,13660660,115.45,117.119,115.26
2024-08-08,117.89,13850990,116.08,118.105,115.73
2024-08-09,118.85,12151870,117.885,119.31,117.36
2024-08-12,119,13228910,119.55,120.1699,118.02
2024-08-13,117.86,11585070,118.275,118.51,117.5
2024-08-14,118.95,12194520,118.1,119.9,117.63
2024-08-15,118.73,11579430,118.25,119.63,118.12
2024-08-16,118.17,10056020,117.99,118.48,117.66
2024-08-19,118.53,12417470,118.4,120.5,118.17
2024-08-20,114.58,15631970,118.65,118.65,114.51
2024-08-21,113.85,11752360,115.01,115.57,113.76
2024-08-22,114.73,10609500,113.78,115.01,113.635
2024-08-23,116.32,10381430,115.025,116.72,115.025
2024-08-26,118.81,13671020,117.76,118.94,116.92
2024-08-27,117.68,9991631,118.96,119.41,117.4
2024-08-28,116.52,10742870,117,117.58,116.26
2024-08-29,118.13,10753900,117.2,118.79,116.35
2024-08-30,117.94,13284690,116.79,118.02,116.29
2024-09-03,115.47,15725140,115.84,116.09,114.04
2024-09-04,114.06,12620580,115.29,116.15,113.975
2024-09-05,113.17,17200770,115.07,115.28,113.07
2024-09-06,112.64,13467750,113.59,114.18,111.732
2024-09-09,115.01,21645330,112.87,116.15,112.66
2024-09-10,110.82,20913410,115.1,115.4,110.17
2024-09-11,109.72,19571950,110.775,110.95,107.77
2024-09-12,111.23,15923320,109.9,111.33,109.7609
2024-09-13,111.15,10035390,111.47,112.47,110.93
2024-09-16,112.71,11729030,112.05,113.085,111.69
2024-09-17,114.18,12202560,112.32,114.37,112.12
2024-09-18,114.58,12569930,114.11,115.63,113.81
2024-09-19,116,12660640,116.16,117.575,115.19
2024-09-20,115.27,36206200,115.46,115.51,114.25
2024-09-23,117.36,16066290,115.33,117.793,115.12
2024-09-24,117.05,11984860,117.84,118.16,116.83
2024-09-25,114.77,13816040,116.485,117.05,114.04
2024-09-26,112.8,16887910,111.14,113.48,111.14
2024-09-27,115.82,15963970,113.76,116.09,113.25
2024-09-30,117.22,13250660,115.46,117.39,114.96
2024-10-01,119.93,23235880,116.04,120.6,115.93
2024-10-02,121.52,17129680,121.93,122.82,120.2
2024-10-03,122.58,16524330,121.9,123.17,120.929
2024-10-04,124.83,19759210,123.2,125.19,122.43
2024-10-07,125.37,15714440,125.25,126.34,124.86
2024-10-08,122.04,14818480,123.88,124.02,121.26
2024-10-09,122.09,11144860,120.9,122.5799,120.8
2024-10-10,123.14,10243320,123.16,123.7013,122.29
2024-10-11,123.61,8294839,123.1,124.0339,122.94
2024-10-14,124.08,9808122,123.24,124.26,122.615
2024-10-15,120.35,15771320,120.82,121.95,119.78
2024-10-16,120.66,8426770,120.89,121.435,120.6
2024-10-17,120.35,11204860,120.76,121.58,119.71
2024-10-18,120.01,12898640,120.44,120.64,119.15
2024-10-21,120.08,10177780,120.98,121.48,119.72
2024-10-22,120.7,9201408,120.26,121.19,119.94
2024-10-23,120.27,8320330,119.97,120.75,119.4
2024-10-24,119.59,9905556,120,120.44,119.125
2024-10-25,119.49,10714580,120.2,120.43,119.315
2024-10-28,118.9,11844550,116.79,119.01,116.77
2024-10-29,117.28,14731020,118.58,119.1719,117.0701
2024-10-30,116.69,12303740,117.66,118.27,116.48
2024-10-31,116.78,20511980,117.15,118.67,116.68
2024-11-01,114.95,20939320,119.93,119.95,114.84
2024-11-04,118.61,14965430,116.07,118.7,115.93
2024-11-05,118.96,10436740,119.08,119.21,118.01
2024-11-06,121,20807680,121.145,121.91,119.3
2024-11-07,121.15,12184430,121.3,121.5,119.61
2024-11-08,121.11,12835970,120.98,121.42,119.66
2024-11-11,120.47,11969660,121,121.62,120.07
2024-11-12,120.35,11972800,121.13,121.31,119.8365
2024-11-13,121.47,15127880,120.565,122.05,118.8
2024-11-14,120.56,13041850,121.66,121.88,120.33
2024-11-15,119.31,19051710,120.4,121.24,119.13
2024-11-18,120.31,14243700,119.79,120.62,119.27
2024-11-19,118.63,11584380,119.75,119.75,118.2
2024-11-20,120.32,11360930,119.17,120.47,118.64
2024-11-21,121.93,14675420,121.08,122.5547,120.27
2024-11-22,121.79,13323430,121.82,123.21,121.64
2024-11-25,119.97,26580300,121.43,121.88,119.61
2024-11-26,117.97,14827330,119.53,119.68,117.845
2024-11-27,117.66,11079120,118.09,118.73,117.43
2024-11-29,117.96,9426499,117.44,118.5,116.95
2024-12-02,117.85,12687320,118.05,118.2,116.82
2024-12-03,117.67,11756570,118.72,118.72,117.255
2024-12-04,114.28,19520580,117.5,117.55,113.8612
2024-12-05,114.78,15751200,114.71,115.62,114.06
2024-12-06,113.57,16171070,114.54,114.77,113.5
2024-12-09,112.9,17412570,114.64,114.94,112.745
2024-12-10,112.67,20990940,113.585,113.88,111.75
2024-12-11,111.92,32392240,112,112.39,111.11
2024-12-12,111.82,14543260,111.59,112.38,110.78
2024-12-13,110.84,13106080,111.899,111.899,110.25
2024-12-16,108.47,20256090,110.2,110.4,108.16
2024-12-17,108.01,17554000,107.235,108.17,106.7869
2024-12-18,106.42,17114540,107.57,108.83,106.31
2024-12-19,105.51,20565560,107.39,107.67,105.21
2024-12-20,105.87,40141150,105.45,106.135,104.84
2024-12-23,106.3,12285080,105.31,106.6,104.92
2024-12-24,106.4,7806997,106.52,107.19,105.7
2024-12-26,106.49,9653408,106.52,107.03,105.94
2024-12-27,106.48,11943910,106.3,107.99,105.77
2024-12-30,105.76,11080770,106.3,106.56,105.51
2024-12-31,107.57,12387760,106.17,107.9,105.78
2025-01-02,107.31,12685450,108.275,109,106.88
2025-01-03,107.86,14237890,108,108.49,107.46
2025-01-06,107.74,15623680,108.24,109.78,107.52
2025-01-07,108.75,12625890,108.94,110.06,108.28
2025-01-08,106.93,17858110,107.31,107.71,106.01
2025-01-10,106.54,19304500,108.7,110.1,105.78
2025-01-13,109.29,17073400,107.125,109.63,107.125
2025-01-14,109.72,11191180,108.79,109.76,107.83
2025-01-15,111.51,14521100,110.05,111.73,109.47
2025-01-16,111.32,10366590,111.19,111.69,110.55
2025-01-17,112.32,19298500,111.03,112.8651,110.82
2025-01-21,111.47,20416290,112.05,112.175,111.1305
2025-01-22,109.53,15718010,111.2,111.57,109.4
2025-01-23,110.15,13726780,110.31,111.1425,109.61
2025-01-24,108.66,14235890,110.24,110.71,108.41
